elapsed_sec,policy_version,last_batch_reward_mean,rolling_reward_mean,last_batch_steps,last_batch_trajectories
584.55,336,398.375,391.1779982171448,51063,128
585.58,337,391.75,391.23519839543036,50218,128
586.68,337,391.75,391.23519839543036,50218,128
587.71,337,391.75,391.23519839543036,50218,128
588.74,338,388.4140625,390.95308480588733,49794,128
589.74,338,388.4140625,390.95308480588733,49794,128
590.77,338,388.4140625,390.95308480588733,49794,128
591.80,338,388.4140625,390.95308480588733,49794,128
592.85,339,418.625,393.72027632529864,53647,128
593.87,339,418.625,393.72027632529864,53647,128
594.92,339,418.625,393.72027632529864,53647,128
595.97,340,401.6171875,394.5099674427688,51481,128
596.97,340,401.6171875,394.5099674427688,51481,128
598.03,340,401.6171875,394.5099674427688,51481,128
599.07,341,384.4296875,393.50193944849195,49290,128
600.07,341,384.4296875,393.50193944849195,49290,128
601.12,341,384.4296875,393.50193944849195,49290,128
602.19,341,384.4296875,393.50193944849195,49290,128
603.22,342,380.4140625,392.1931517536428,48765,128
604.24,342,380.4140625,392.1931517536428,48765,128
605.27,342,380.4140625,392.1931517536428,48765,128
606.29,343,387.0703125,391.6808678282785,49622,128
607.41,343,387.0703125,391.6808678282785,49622,128
608.43,343,387.0703125,391.6808678282785,49622,128
609.49,344,399.8515625,392.49793729545064,51252,128
610.50,344,399.8515625,392.49793729545064,51252,128
611.52,344,399.8515625,392.49793729545064,51252,128
612.57,344,399.8515625,392.49793729545064,51252,128
613.61,345,416.859375,394.9340810659056,53430,128
614.68,345,416.859375,394.9340810659056,53430,128
615.72,345,416.859375,394.9340810659056,53430,128
616.75,346,386.0234375,394.04301670931505,49488,128
617.83,346,386.0234375,394.04301670931505,49488,128
618.88,346,386.0234375,394.04301670931505,49488,128
619.91,347,382.6640625,392.90512128838355,49061,128
620.92,347,382.6640625,392.90512128838355,49061,128
621.97,347,382.6640625,392.90512128838355,49061,128
623.01,348,384.2734375,392.0419529095452,49272,128
624.01,348,384.2734375,392.0419529095452,49272,128
625.03,348,384.2734375,392.0419529095452,49272,128
626.08,348,384.2734375,392.0419529095452,49272,128
627.11,349,386.1875,391.45650761859076,49508,128
628.16,349,386.1875,391.45650761859076,49508,128
629.19,349,386.1875,391.45650761859076,49508,128
630.23,350,407.8359375,393.0944506067317,52274,128
631.41,350,407.8359375,393.0944506067317,52274,128
632.46,350,407.8359375,393.0944506067317,52274,128
633.49,351,398.8828125,393.6732867960585,51129,128
634.49,351,398.8828125,393.6732867960585,51129,128
635.54,351,398.8828125,393.6732867960585,51129,128
636.57,351,398.8828125,393.6732867960585,51129,128
637.60,352,411.1875,395.4247081164526,52695,128
638.68,352,411.1875,395.4247081164526,52695,128
639.70,352,411.1875,395.4247081164526,52695,128
640.74,353,409.875,396.86973730480736,52530,128
641.75,353,409.875,396.86973730480736,52530,128
642.79,353,409.875,396.86973730480736,52530,128
643.84,353,409.875,396.86973730480736,52530,128
644.90,354,400.9453125,397.27729482432665,51393,128
645.95,354,400.9453125,397.27729482432665,51393,128
647.01,354,400.9453125,397.27729482432665,51393,128
648.04,355,383.171875,395.86675284189397,49132,128
649.25,355,383.171875,395.86675284189397,49132,128
650.27,355,383.171875,395.86675284189397,49132,128
651.31,356,368.296875,393.1097650577046,47235,128
652.45,356,368.296875,393.1097650577046,47235,128
653.48,356,368.296875,393.1097650577046,47235,128
654.52,357,399.34375,393.7331635519341,51187,128
655.53,357,399.34375,393.7331635519341,51187,128
656.58,357,399.34375,393.7331635519341,51187,128
657.59,357,399.34375,393.7331635519341,51187,128
658.66,358,393.0546875,393.6653159467407,50376,128
659.69,358,393.0546875,393.6653159467407,50376,128
660.74,358,393.0546875,393.6653159467407,50376,128
661.77,359,421.5,396.4487843520666,54012,128
662.88,359,421.5,396.4487843520666,54012,128
663.91,359,421.5,396.4487843520666,54012,128
664.94,360,417.7578125,398.57968716685997,53537,128
665.94,360,417.7578125,398.57968716685997,53537,128
666.96,360,417.7578125,398.57968716685997,53537,128
667.99,360,417.7578125,398.57968716685997,53537,128
669.03,361,399.53125,398.67484345017397,51207,128
670.07,361,399.53125,398.67484345017397,51207,128
671.13,361,399.53125,398.67484345017397,51207,128
672.16,362,401.9765625,399.0050153551566,51521,128
673.24,362,401.9765625,399.0050153551566,51521,128
674.30,362,401.9765625,399.0050153551566,51521,128
675.34,363,402.28125,399.3326388196409,51565,128
676.34,363,402.28125,399.3326388196409,51565,128
677.38,363,402.28125,399.3326388196409,51565,128
678.43,363,402.28125,399.3326388196409,51565,128
679.48,364,396.6953125,399.0689061876768,50849,128
680.51,364,396.6953125,399.0689061876768,50849,128
681.54,364,396.6953125,399.0689061876768,50849,128
682.57,365,396.78125,398.8401405689092,50862,128
683.61,365,396.78125,398.8401405689092,50862,128
684.66,365,396.78125,398.8401405689092,50862,128
685.68,365,392.578125,398.2139390120183,50325,128
686.70,366,392.578125,398.2139390120183,50325,128
687.74,366,392.578125,398.2139390120183,50325,128
688.79,366,392.578125,398.2139390120183,50325,128
689.82,367,408.03125,399.1956701108165,52296,128
691.09,367,408.03125,399.1956701108165,52296,128
692.12,367,408.03125,399.1956701108165,52296,128
693.15,367,408.03125,399.1956701108165,52296,128
694.19,368,391.1171875,398.38782184973485,50133,128
695.23,368,391.1171875,398.38782184973485,50133,128
696.29,368,391.1171875,398.38782184973485,50133,128
697.33,368,391.1171875,398.38782184973485,50133,128
698.36,369,409.2421875,399.4732584147614,52444,128
699.39,369,409.2421875,399.4732584147614,52444,128
700.43,369,409.2421875,399.4732584147614,52444,128
701.47,370,425.15625,402.0415575732853,54480,128
702.48,370,425.15625,402.0415575732853,54480,128
703.52,370,425.15625,402.0415575732853,54480,128
704.54,370,425.15625,402.0415575732853,54480,128
705.58,371,406.984375,402.53583931595676,52154,128
706.75,371,406.984375,402.53583931595676,52154,128
707.80,371,406.984375,402.53583931595676,52154,128
708.83,371,406.984375,402.53583931595676,52154,128
709.87,372,426.921875,404.9744428843611,54706,128
710.92,372,426.921875,404.9744428843611,54706,128
711.95,372,426.921875,404.9744428843611,54706,128
713.00,373,425.75,407.051998595925,54559,128
714.00,373,425.75,407.051998595925,54559,128
715.03,373,425.75,407.051998595925,54559,128
716.08,373,425.75,407.051998595925,54559,128
717.10,374,418.9765625,408.2444549863325,53696,128
718.20,374,418.9765625,408.2444549863325,53696,128
719.24,374,418.9765625,408.2444549863325,53696,128
720.28,375,393.21875,406.7418844876993,50409,128
721.28,375,393.21875,406.7418844876993,50409,128
722.32,375,393.21875,406.7418844876993,50409,128
723.36,375,393.21875,406.7418844876993,50409,128
724.40,376,409.4609375,407.01378978892933,52479,128
725.46,376,409.4609375,407.01378978892933,52479,128
726.49,376,409.4609375,407.01378978892933,52479,128
727.52,376,431.5859375,409.4710045600364,55301,128
728.54,377,431.5859375,409.4710045600364,55301,128
729.57,377,431.5859375,409.4710045600364,55301,128
730.60,377,431.5859375,409.4710045600364,55301,128
731.64,378,408.1484375,409.3387478540328,52307,128
732.70,378,408.1484375,409.3387478540328,52307,128
733.73,378,408.1484375,409.3387478540328,52307,128
734.78,379,415.453125,409.9501855686296,53235,128
735.78,379,415.453125,409.9501855686296,53235,128
736.83,379,415.453125,409.9501855686296,53235,128
737.87,379,415.453125,409.9501855686296,53235,128
738.90,380,421.6640625,411.1215732617667,54031,128
739.94,380,421.6640625,411.1215732617667,54031,128
741.00,380,421.6640625,411.1215732617667,54031,128
742.02,381,377.2734375,407.73675968559,48374,128
743.15,381,377.2734375,407.73675968559,48374,128
744.19,381,377.2734375,407.73675968559,48374,128
745.22,382,399.375,406.900583717031,51195,128
746.22,382,399.375,406.900583717031,51195,128
747.25,382,399.375,406.900583717031,51195,128
748.28,382,381.4296875,404.3534940953279,48905,128
749.30,383,381.4296875,404.3534940953279,48905,128
750.34,383,381.4296875,404.3534940953279,48905,128
751.35,383,381.4296875,404.3534940953279,48905,128
752.42,384,427.0390625,406.62205093579513,54723,128
753.61,384,427.0390625,406.62205093579513,54723,128
754.67,384,427.0390625,406.62205093579513,54723,128
755.71,384,427.0390625,406.62205093579513,54723,128
756.76,385,417.625,407.7223458422156,53520,128
757.79,385,417.625,407.7223458422156,53520,128
758.83,385,417.625,407.7223458422156,53520,128
759.88,386,413.671875,408.317298757994,53009,128
760.98,386,413.671875,408.317298757994,53009,128
762.01,386,413.671875,408.317298757994,53009,128
763.07,387,398.4140625,407.32697513219466,51070,128
764.07,387,398.4140625,407.32697513219466,51070,128
765.13,387,398.4140625,407.32697513219466,51070,128
766.17,387,398.4140625,407.32697513219466,51070,128
767.19,388,421.578125,408.75209011897516,54027,128
768.24,388,421.578125,408.75209011897516,54027,128
769.26,388,421.578125,408.75209011897516,54027,128
770.30,389,435.1953125,411.3964123570777,55756,128
771.30,389,435.1953125,411.3964123570777,55756,128
772.34,389,435.1953125,411.3964123570777,55756,128
773.38,389,435.1953125,411.3964123570777,55756,128
774.41,390,386.546875,408.91145862136995,49561,128
775.44,390,386.546875,408.91145862136995,49561,128
776.48,390,386.546875,408.91145862136995,49561,128
777.51,391,395.15625,407.535937759233,50664,128
778.52,391,395.15625,407.535937759233,50664,128
779.56,391,395.15625,407.535937759233,50664,128
780.61,391,395.15625,407.535937759233,50664,128
781.66,392,405.875,407.3698439833097,52030,128
782.70,392,405.875,407.3698439833097,52030,128
783.73,392,405.875,407.3698439833097,52030,128
784.76,393,427.546875,409.38754708497873,54787,128
785.98,393,427.546875,409.38754708497873,54787,128
787.00,393,427.546875,409.38754708497873,54787,128
788.05,393,427.546875,409.38754708497873,54787,128
789.08,394,431.1484375,411.5636361264809,55237,128
790.12,394,431.1484375,411.5636361264809,55237,128
791.18,394,431.1484375,411.5636361264809,55237,128
792.22,395,411.609375,411.5682100138328,52746,128
793.22,395,411.609375,411.5682100138328,52746,128
794.27,395,411.609375,411.5682100138328,52746,128
795.31,395,411.609375,411.5682100138328,52746,128
796.34,396,426.0546875,413.01685776244955,54589,128
797.49,396,426.0546875,413.01685776244955,54589,128
798.52,396,426.0546875,413.01685776244955,54589,128
799.57,396,426.0546875,413.01685776244955,54589,128
800.60,397,451.828125,416.8979844862046,57869,128
801.65,397,451.828125,416.8979844862046,57869,128
802.67,397,451.828125,416.8979844862046,57869,128
803.71,397,451.828125,416.8979844862046,57869,128
804.74,398,436.2734375,418.83552978758416,55890,128
805.78,398,436.2734375,418.83552978758416,55890,128
806.81,398,436.2734375,418.83552978758416,55890,128
807.84,399,430.265625,419.97853930882576,55131,128
808.84,399,430.265625,419.97853930882576,55131,128
809.88,399,430.265625,419.97853930882576,55131,128
810.92,399,430.265625,419.97853930882576,55131,128
811.97,400,436.671875,421.6478728779432,55949,128
812.97,400,436.671875,421.6478728779432,55949,128
813.98,400,436.671875,421.6478728779432,55949,128
815.02,400,436.671875,421.6478728779432,55949,128
816.06,401,431.1953125,422.6026168401489,55255,128
817.16,401,431.1953125,422.6026168401489,55255,128
818.22,401,431.1953125,422.6026168401489,55255,128
819.28,401,431.1953125,422.6026168401489,55255,128
820.31,402,433.7734375,423.71969890613406,55587,128
821.33,402,433.7734375,423.71969890613406,55587,128
822.38,402,433.7734375,423.71969890613406,55587,128
823.41,403,430.59375,424.40710401552064,55174,128
824.42,403,430.59375,424.40710401552064,55174,128
825.47,403,430.59375,424.40710401552064,55174,128
826.49,403,430.59375,424.40710401552064,55174,128
827.52,404,432.0859375,425.1749873639686,55353,128
828.74,404,432.0859375,425.1749873639686,55353,128
829.77,404,432.0859375,425.1749873639686,55353,128
830.79,404,432.0859375,425.1749873639686,55353,128
831.84,405,424.90625,425.1481136275718,54444,128
832.92,405,424.90625,425.1481136275718,54444,128
833.98,405,424.90625,425.1481136275718,54444,128
835.01,405,424.90625,425.1481136275718,54444,128
836.06,406,443.03125,426.93642726481465,56751,128
837.10,406,443.03125,426.93642726481465,56751,128
838.14,406,443.03125,426.93642726481465,56751,128
839.17,406,443.03125,426.93642726481465,56751,128
840.21,407,433.1328125,427.55606578833317,55491,128
841.24,407,433.1328125,427.55606578833317,55491,128
842.29,407,433.1328125,427.55606578833317,55491,128
843.32,408,429.21875,427.7223342094999,54997,128
844.32,408,429.21875,427.7223342094999,54997,128
845.36,408,429.21875,427.7223342094999,54997,128
846.41,408,429.21875,427.7223342094999,54997,128
847.45,409,429.8984375,427.93994453854987,55089,128
848.52,409,429.8984375,427.93994453854987,55089,128
849.55,409,429.8984375,427.93994453854987,55089,128
850.59,409,429.8984375,427.93994453854987,55089,128
851.64,410,443.390625,429.4850125846949,56807,128
852.66,410,443.390625,429.4850125846949,56807,128
853.68,410,443.390625,429.4850125846949,56807,128
854.71,410,443.390625,429.4850125846949,56807,128
855.73,411,450.984375,431.6349488262254,57774,128
856.77,411,450.984375,431.6349488262254,57774,128
857.80,411,450.984375,431.6349488262254,57774,128
858.84,411,450.984375,431.6349488262254,57774,128
859.86,412,446.1484375,433.0862976936029,57156,128
860.89,412,446.1484375,433.0862976936029,57156,128
861.93,412,446.1484375,433.0862976936029,57156,128
862.97,412,446.1484375,433.0862976936029,57156,128
864.01,413,451.4921875,434.9268866742426,57832,128
865.04,413,451.4921875,434.9268866742426,57832,128
866.08,413,451.4921875,434.9268866742426,57832,128
867.11,414,433.2265625,434.7568542568184,55502,128
868.12,414,433.2265625,434.7568542568184,55502,128
869.16,414,433.2265625,434.7568542568184,55502,128
870.19,414,433.2265625,434.7568542568184,55502,128
871.24,415,436.171875,434.89835633113654,55880,128
872.32,415,436.171875,434.89835633113654,55880,128
873.37,415,436.171875,434.89835633113654,55880,128
874.40,415,436.171875,434.89835633113654,55880,128
875.43,416,429.078125,434.3163331980229,54974,128
876.48,416,429.078125,434.3163331980229,54974,128
877.53,416,429.078125,434.3163331980229,54974,128
878.57,416,429.078125,434.3163331980229,54974,128
879.62,417,453.6796875,436.2526686282206,58109,128
880.64,417,453.6796875,436.2526686282206,58109,128
881.66,417,453.6796875,436.2526686282206,58109,128
882.69,417,445.6484375,437.19224551539855,57091,128
883.72,418,445.6484375,437.19224551539855,57091,128
884.78,418,445.6484375,437.19224551539855,57091,128
885.81,418,445.6484375,437.19224551539855,57091,128
886.85,419,451.78125,438.6511459638587,57867,128
887.85,419,451.78125,438.6511459638587,57867,128
888.91,419,451.78125,438.6511459638587,57867,128
889.94,419,451.78125,438.6511459638587,57867,128
890.98,419,451.78125,438.6511459638587,57867,128
892.00,420,450.7421875,439.86025011747284,57736,128
893.03,420,450.7421875,439.86025011747284,57736,128
894.08,420,450.7421875,439.86025011747284,57736,128
895.11,421,446.96875,440.5711001057256,57257,128
896.12,421,446.96875,440.5711001057256,57257,128
897.15,421,446.96875,440.5711001057256,57257,128
898.19,421,446.96875,440.5711001057256,57257,128
899.22,421,446.96875,440.5711001057256,57257,128
900.27,422,457.1796875,442.23195884515303,58564,128
901.29,422,457.1796875,442.23195884515303,58564,128
902.33,422,457.1796875,442.23195884515303,58564,128
903.40,422,457.1796875,442.23195884515303,58564,128
904.44,423,448.9765625,442.90641921063775,57508,128
905.50,423,448.9765625,442.90641921063775,57508,128
906.58,423,448.9765625,442.90641921063775,57508,128
907.64,424,459.9140625,444.607183539574,58907,128
908.64,424,459.9140625,444.607183539574,58907,128
909.71,424,459.9140625,444.607183539574,58907,128
910.75,424,459.9140625,444.607183539574,58907,128
911.78,425,448.9140625,445.0378714356166,57498,128
912.79,425,448.9140625,445.0378714356166,57498,128
913.82,425,448.9140625,445.0378714356166,57498,128
914.87,425,448.9140625,445.0378714356166,57498,128
915.91,426,451.9453125,445.72861554205497,57889,128
917.09,426,451.9453125,445.72861554205497,57889,128
918.14,426,451.9453125,445.72861554205497,57889,128
919.18,426,451.9453125,445.72861554205497,57889,128
920.22,427,455.0703125,446.6627852378495,58290,128
921.32,427,455.0703125,446.6627852378495,58290,128
922.36,427,455.0703125,446.6627852378495,58290,128
923.39,427,455.0703125,446.6627852378495,58290,128
924.41,428,461.7265625,448.1691629640645,59131,128
925.45,428,461.7265625,448.1691629640645,59131,128
926.48,428,461.7265625,448.1691629640645,59131,128
927.51,428,461.7265625,448.1691629640645,59131,128
928.52,429,453.2578125,448.67802791765814,58060,128
929.59,429,453.2578125,448.67802791765814,58060,128
930.61,429,453.2578125,448.67802791765814,58060,128
931.65,429,453.2578125,448.67802791765814,58060,128
932.68,430,446.828125,448.4930376258923,57245,128
933.72,430,446.828125,448.4930376258923,57245,128
934.75,430,446.828125,448.4930376258923,57245,128
935.78,430,446.828125,448.4930376258923,57245,128
936.82,431,443.28125,447.9718588633031,56783,128
937.86,431,443.28125,447.9718588633031,56783,128
938.90,431,443.28125,447.9718588633031,56783,128
939.93,431,443.28125,447.9718588633031,56783,128
940.97,432,460.6796875,449.2426417269728,59002,128
942.01,432,460.6796875,449.2426417269728,59002,128
943.04,432,460.6796875,449.2426417269728,59002,128
944.08,432,460.6796875,449.2426417269728,59002,128
945.12,433,452.421875,449.5605650542755,57952,128
946.15,433,452.421875,449.5605650542755,57952,128
947.18,433,452.421875,449.5605650542755,57952,128
948.21,434,451.34375,449.738883548848,57810,128
949.21,434,451.34375,449.738883548848,57810,128
950.24,434,451.34375,449.738883548848,57810,128
951.27,434,451.34375,449.738883548848,57810,128
952.31,435,455.5,450.3149951939632,58341,128
953.32,435,455.5,450.3149951939632,58341,128
954.36,435,455.5,450.3149951939632,58341,128
955.40,435,455.5,450.3149951939632,58341,128
956.45,436,449.21875,450.2053706745669,57540,128
957.46,436,449.21875,450.2053706745669,57540,128
958.49,436,449.21875,450.2053706745669,57540,128
959.52,436,449.21875,450.2053706745669,57540,128
960.55,437,433.0390625,448.4887398571102,55482,128
961.69,437,433.0390625,448.4887398571102,55482,128
962.73,437,433.0390625,448.4887398571102,55482,128
963.78,437,433.0390625,448.4887398571102,55482,128
964.82,438,455.15625,449.1554908713992,58298,128
965.83,438,455.15625,449.1554908713992,58298,128
966.89,438,455.15625,449.1554908713992,58298,128
967.91,438,455.15625,449.1554908713992,58298,128
968.95,439,444.3203125,448.6719730342593,56916,128
969.95,439,444.3203125,448.6719730342593,56916,128
970.97,439,444.3203125,448.6719730342593,56916,128
972.02,439,444.3203125,448.6719730342593,56916,128
973.06,440,456.0546875,449.41024448083334,58407,128
974.21,440,456.0546875,449.41024448083334,58407,128
975.26,440,456.0546875,449.41024448083334,58407,128
976.29,440,456.0546875,449.41024448083334,58407,128
977.34,441,432.578125,447.72703253275,55414,128
978.37,441,432.578125,447.72703253275,55414,128
979.39,441,432.578125,447.72703253275,55414,128
980.44,441,432.578125,447.72703253275,55414,128
981.48,442,449.109375,447.865266779475,57532,128
982.49,442,449.109375,447.865266779475,57532,128
983.53,442,449.109375,447.865266779475,57532,128
984.58,442,449.109375,447.865266779475,57532,128
985.62,442,449.109375,447.865266779475,57532,128
986.65,443,448.1796875,447.8967088515275,57410,128
987.75,443,448.1796875,447.8967088515275,57410,128
988.80,443,448.1796875,447.8967088515275,57410,128
989.84,443,448.1796875,447.8967088515275,57410,128
990.88,443,448.1796875,447.8967088515275,57410,128
991.94,444,459.125,449.01953796637474,58805,128
993.17,444,459.125,449.01953796637474,58805,128
994.20,444,459.125,449.01953796637474,58805,128
995.24,444,459.125,449.01953796637474,58805,128
996.29,445,441.65625,448.28320916973723,56576,128
997.70,445,441.65625,448.28320916973723,56576,128
998.75,445,441.65625,448.28320916973723,56576,128
999.78,445,441.65625,448.28320916973723,56576,128
1000.84,445,441.65625,448.28320916973723,56576,128
1001.88,446,458.8984375,449.3447320027635,58772,128
1002.98,446,458.8984375,449.3447320027635,58772,128
1004.02,446,458.8984375,449.3447320027635,58772,128
1005.06,446,458.8984375,449.3447320027635,58772,128
1006.08,447,441.5859375,448.5688525524872,56566,128
1007.21,447,441.5859375,448.5688525524872,56566,128
1008.25,447,441.5859375,448.5688525524872,56566,128
1009.28,447,441.5859375,448.5688525524872,56566,128
1010.32,448,444.53125,448.1650922972385,56939,128
1011.42,448,444.53125,448.1650922972385,56939,128
1012.46,448,444.53125,448.1650922972385,56939,128
1013.48,448,444.53125,448.1650922972385,56939,128
1014.53,449,459.59375,449.3079580675147,58860,128
1015.67,449,459.59375,449.3079580675147,58860,128
1016.71,449,459.59375,449.3079580675147,58860,128
1017.74,449,459.59375,449.3079580675147,58860,128
1018.76,449,459.59375,449.3079580675147,58860,128
1019.81,450,452.328125,449.60997476076324,57939,128
1020.87,450,452.328125,449.60997476076324,57939,128
1021.93,450,452.328125,449.60997476076324,57939,128
1022.97,450,452.328125,449.60997476076324,57939,128
1024.01,451,458.0546875,450.4544460346869,58666,128
1025.04,451,458.0546875,450.4544460346869,58666,128
1026.07,451,458.0546875,450.4544460346869,58666,128
1027.13,451,458.0546875,450.4544460346869,58666,128
1028.18,452,462.9765625,451.7066576812182,59302,128
1029.21,452,462.9765625,451.7066576812182,59302,128
1030.25,452,462.9765625,451.7066576812182,59302,128
1031.30,453,459.109375,452.44692941309637,58808,128
1032.31,453,459.109375,452.44692941309637,58808,128
1033.35,453,459.109375,452.44692941309637,58808,128
1034.39,453,459.109375,452.44692941309637,58808,128
1035.42,454,455.9453125,452.79676772178675,58396,128
1036.43,454,455.9453125,452.79676772178675,58396,128
1037.50,454,455.9453125,452.79676772178675,58396,128
1038.53,454,455.9453125,452.79676772178675,58396,128
1039.58,455,459.265625,453.44365344960806,58822,128
1040.65,455,459.265625,453.44365344960806,58822,128
1041.68,455,459.265625,453.44365344960806,58822,128
1042.72,455,459.265625,453.44365344960806,58822,128
1043.77,456,462.046875,454.30397560464723,59175,128
1044.81,456,462.046875,454.30397560464723,59175,128
1045.86,456,462.046875,454.30397560464723,59175,128
1046.88,456,462.046875,454.30397560464723,59175,128
1047.94,457,462.4765625,455.1212342941825,59231,128
1048.96,457,462.4765625,455.1212342941825,59231,128
1050.01,457,462.4765625,455.1212342941825,59231,128
1051.07,458,463.734375,455.9825483647643,59394,128
1052.08,458,463.734375,455.9825483647643,59394,128
1053.14,458,463.734375,455.9825483647643,59394,128
1054.20,458,463.734375,455.9825483647643,59394,128
1055.24,459,461.375,456.52179352828784,59096,128
1056.49,459,461.375,456.52179352828784,59096,128
1057.53,459,461.375,456.52179352828784,59096,128
1058.56,459,461.375,456.52179352828784,59096,128
1059.59,460,457.953125,456.66492667545907,58651,128
1060.64,460,457.953125,456.66492667545907,58651,128
1061.68,460,457.953125,456.66492667545907,58651,128
1062.70,460,457.953125,456.66492667545907,58651,128
1063.73,461,467.8515625,457.78359025791315,59913,128
1064.77,461,467.8515625,457.78359025791315,59913,128
1065.81,461,467.8515625,457.78359025791315,59913,128
1066.85,461,467.8515625,457.78359025791315,59913,128
1067.88,462,467.9140625,458.79663748212187,59925,128
1068.92,462,467.9140625,458.79663748212187,59925,128
1069.95,462,467.9140625,458.79663748212187,59925,128
1071.00,463,460.5234375,458.96931748390966,58977,128
1072.01,463,460.5234375,458.96931748390966,58977,128
1073.04,463,460.5234375,458.96931748390966,58977,128
1074.06,463,460.5234375,458.96931748390966,58977,128
1075.12,464,459.9921875,459.0716044855187,58910,128
1076.12,464,459.9921875,459.0716044855187,58910,128
1077.17,464,459.9921875,459.0716044855187,58910,128
1078.22,464,459.9921875,459.0716044855187,58910,128
1079.25,465,458.2890625,458.99335028696686,58698,128
1080.40,465,458.2890625,458.99335028696686,58698,128
1081.44,465,458.2890625,458.99335028696686,58698,128
1082.52,465,458.2890625,458.99335028696686,58698,128
1083.55,466,447.140625,457.8080777582702,57273,128
1084.61,466,447.140625,457.8080777582702,57273,128
1085.66,466,447.140625,457.8080777582702,57273,128
1086.69,467,458.1953125,457.8468012324432,58688,128
1087.70,467,458.1953125,457.8468012324432,58688,128
1088.74,467,458.1953125,457.8468012324432,58688,128
1089.78,467,458.1953125,457.8468012324432,58688,128
1090.80,468,464.0234375,458.4644648591989,59422,128
1091.81,468,464.0234375,458.4644648591989,59422,128
1092.87,468,464.0234375,458.4644648591989,59422,128
1093.96,468,464.0234375,458.4644648591989,59422,128
1094.99,469,459.1171875,458.529737123279,58797,128
1095.99,469,459.1171875,458.529737123279,58797,128
1097.03,469,459.1171875,458.529737123279,58797,128
1098.05,469,459.1171875,458.529737123279,58797,128
1099.08,470,462.640625,458.94082591095116,59253,128
1100.08,470,462.640625,458.94082591095116,59253,128
1101.13,470,462.640625,458.94082591095116,59253,128
1102.16,470,462.640625,458.94082591095116,59253,128
1103.20,471,460.6328125,459.110024569856,58999,128
1104.21,471,460.6328125,459.110024569856,58999,128
1105.24,471,460.6328125,459.110024569856,58999,128
1106.28,471,460.6328125,459.110024569856,58999,128
1107.34,471,460.6328125,459.110024569856,58999,128
1108.38,472,452.9765625,458.4966783628704,58018,128
1109.41,472,452.9765625,458.4966783628704,58018,128
1110.44,472,452.9765625,458.4966783628704,58018,128
1111.46,472,452.9765625,458.4966783628704,58018,128
1112.49,473,459.15625,458.56263552658334,58808,128
1113.55,473,459.15625,458.56263552658334,58808,128
1114.58,473,459.15625,458.56263552658334,58808,128
1115.65,473,459.15625,458.56263552658334,58808,128
1116.68,474,448.5234375,457.558715723925,57456,128
1117.73,474,448.5234375,457.558715723925,57456,128
1118.78,474,448.5234375,457.558715723925,57456,128
1119.81,474,448.5234375,457.558715723925,57456,128
1120.85,475,466.203125,458.4231566515325,59702,128
1121.89,475,466.203125,458.4231566515325,59702,128
1122.93,475,466.203125,458.4231566515325,59702,128
1123.95,475,466.203125,458.4231566515325,59702,128
1124.98,476,468.6953125,459.4503722363793,60025,128
1126.02,476,468.6953125,459.4503722363793,60025,128
1127.05,476,468.6953125,459.4503722363793,60025,128
1128.08,476,468.6953125,459.4503722363793,60025,128
1129.13,477,468.3828125,460.34361626274136,59981,128
1130.17,477,468.3828125,460.34361626274136,59981,128
1131.22,477,468.3828125,460.34361626274136,59981,128
1132.25,477,468.3828125,460.34361626274136,59981,128
1133.30,478,468.6171875,461.17097338646727,60011,128
1134.36,478,468.6171875,461.17097338646727,60011,128
1135.41,478,468.6171875,461.17097338646727,60011,128
1136.47,478,468.6171875,461.17097338646727,60011,128
1137.51,478,468.6171875,461.17097338646727,60011,128
1138.55,479,459.59375,461.0132510478206,58859,128
1139.66,479,459.59375,461.0132510478206,58859,128
1140.73,479,459.59375,461.0132510478206,58859,128
1141.76,479,459.59375,461.0132510478206,58859,128
1142.79,480,461.203125,461.0322384430385,59064,128
1143.92,480,461.203125,461.0322384430385,59064,128
1144.94,480,461.203125,461.0322384430385,59064,128
1145.99,480,461.203125,461.0322384430385,59064,128
1147.02,481,453.6484375,460.2938583487347,58106,128
1148.22,481,453.6484375,460.2938583487347,58106,128
1149.27,481,453.6484375,460.2938583487347,58106,128
1150.31,481,453.6484375,460.2938583487347,58106,128
1151.34,482,462.7265625,460.5371287638613,59262,128
1152.46,482,462.7265625,460.5371287638613,59262,128
1153.51,482,462.7265625,460.5371287638613,59262,128
1154.56,482,462.7265625,460.5371287638613,59262,128
1155.59,482,462.7265625,460.5371287638613,59262,128
1156.62,483,460.8046875,460.5638846374752,59020,128
1157.70,483,460.8046875,460.5638846374752,59020,128
1158.74,483,460.8046875,460.5638846374752,59020,128
1159.78,483,460.8046875,460.5638846374752,59020,128
1160.82,484,461.4296875,460.6504649237277,59097,128
1161.99,484,461.4296875,460.6504649237277,59097,128
1163.02,484,461.4296875,460.6504649237277,59097,128
1164.06,484,461.4296875,460.6504649237277,59097,128
1165.09,485,469.1875,461.50416843135497,60082,128
1166.33,485,469.1875,461.50416843135497,60082,128
1167.35,485,469.1875,461.50416843135497,60082,128
1168.40,485,469.1875,461.50416843135497,60082,128
1169.43,486,463.8828125,461.74203283821953,59404,128
1170.53,486,463.8828125,461.74203283821953,59404,128
1171.57,486,463.8828125,461.74203283821953,59404,128
1172.63,486,463.8828125,461.74203283821953,59404,128
1173.69,487,464.3671875,462.0045483043976,59472,128
